"Id","Date","Hour","TotalIntensity","AverageIntensity"
4388161847,2016-04-22,"j-AM9",43,0.716667
4388161847,2016-04-22,"k-AM10",29,0.483333
4388161847,2016-04-22,"l-AM11",5,0.083333
4388161847,2016-04-22,"m-PM12",19,0.316667
4388161847,2016-04-22,"n-PM1",1,0.016667
4388161847,2016-04-22,"o-PM2",10,0.166667
4388161847,2016-04-22,"p-PM3",24,0.4
4388161847,2016-04-22,"q-PM4",1,0.016667
4388161847,2016-04-22,"r-PM5",14,0.233333
4388161847,2016-04-22,"s-PM6",90,1.5
4388161847,2016-04-22,"t-PM7",17,0.283333
4388161847,2016-04-22,"u-PM8",8,0.133333
4388161847,2016-04-22,"v-PM9",0,0
4388161847,2016-04-22,"w-PM10",7,0.116667
4388161847,2016-04-22,"x-PM11",1,0.016667
4388161847,2016-04-23,"a-AM12",2,0.033333
4388161847,2016-04-23,"b-AM1",0,0
4388161847,2016-04-23,"c-AM2",0,0
4388161847,2016-04-23,"d-AM3",1,0.016667
4388161847,2016-04-23,"e-AM4",0,0
4388161847,2016-04-23,"f-AM5",0,0
4388161847,2016-04-23,"g-AM6",4,0.066667
4388161847,2016-04-23,"h-AM7",2,0.033333
4388161847,2016-04-23,"i-AM8",7,0.116667
4388161847,2016-04-23,"j-AM9",1,0.016667
4388161847,2016-04-23,"k-AM10",26,0.433333
4388161847,2016-04-23,"l-AM11",28,0.466667
4388161847,2016-04-23,"m-PM12",25,0.416667
4388161847,2016-04-23,"n-PM1",66,1.1
4388161847,2016-04-23,"o-PM2",154,2.566667
4388161847,2016-04-23,"p-PM3",17,0.283333
4388161847,2016-04-23,"q-PM4",4,0.066667
4388161847,2016-04-23,"r-PM5",4,0.066667
4388161847,2016-04-23,"s-PM6",23,0.383333
4388161847,2016-04-23,"t-PM7",10,0.166667
4388161847,2016-04-23,"u-PM8",6,0.1
4388161847,2016-04-23,"v-PM9",2,0.033333
4388161847,2016-04-23,"w-PM10",16,0.266667
4388161847,2016-04-23,"x-PM11",1,0.016667
4388161847,2016-04-24,"a-AM12",1,0.016667
4388161847,2016-04-24,"b-AM1",2,0.033333
4388161847,2016-04-24,"c-AM2",0,0
4388161847,2016-04-24,"d-AM3",1,0.016667
4388161847,2016-04-24,"e-AM4",0,0
4388161847,2016-04-24,"f-AM5",1,0.016667
4388161847,2016-04-24,"g-AM6",14,0.233333
4388161847,2016-04-24,"h-AM7",2,0.033333
4388161847,2016-04-24,"i-AM8",11,0.183333
4388161847,2016-04-24,"j-AM9",0,0
4388161847,2016-04-24,"k-AM10",10,0.166667
4388161847,2016-04-24,"l-AM11",5,0.083333
4388161847,2016-04-24,"m-PM12",27,0.45
4388161847,2016-04-24,"n-PM1",29,0.483333
4388161847,2016-04-24,"o-PM2",56,0.933333
4388161847,2016-04-24,"p-PM3",40,0.666667
4388161847,2016-04-24,"q-PM4",2,0.033333
4388161847,2016-04-24,"r-PM5",0,0
4388161847,2016-04-24,"s-PM6",26,0.433333
4388161847,2016-04-24,"t-PM7",10,0.166667
4388161847,2016-04-24,"u-PM8",48,0.8
4388161847,2016-04-24,"v-PM9",12,0.2
4388161847,2016-04-24,"w-PM10",0,0
4388161847,2016-04-24,"x-PM11",0,0
4388161847,2016-04-25,"a-AM12",0,0
4388161847,2016-04-25,"b-AM1",0,0
4388161847,2016-04-25,"c-AM2",0,0
4388161847,2016-04-25,"d-AM3",0,0
4388161847,2016-04-25,"e-AM4",0,0
4388161847,2016-04-25,"f-AM5",29,0.483333
4388161847,2016-04-25,"g-AM6",22,0.366667
4388161847,2016-04-25,"h-AM7",16,0.266667
4388161847,2016-04-25,"i-AM8",5,0.083333
4388161847,2016-04-25,"j-AM9",15,0.25
4388161847,2016-04-25,"k-AM10",8,0.133333
4388161847,2016-04-25,"l-AM11",10,0.166667
4388161847,2016-04-25,"m-PM12",11,0.183333
4388161847,2016-04-25,"n-PM1",6,0.1
4388161847,2016-04-25,"o-PM2",7,0.116667
4388161847,2016-04-25,"p-PM3",13,0.216667
4388161847,2016-04-25,"q-PM4",28,0.466667
4388161847,2016-04-25,"r-PM5",79,1.316667
4388161847,2016-04-25,"s-PM6",22,0.366667
4388161847,2016-04-25,"t-PM7",42,0.7
4388161847,2016-04-25,"u-PM8",61,1.016667
4388161847,2016-04-25,"v-PM9",16,0.266667
4388161847,2016-04-25,"w-PM10",4,0.066667
4388161847,2016-04-25,"x-PM11",2,0.033333
4388161847,2016-04-26,"a-AM12",0,0
4388161847,2016-04-26,"b-AM1",0,0
4388161847,2016-04-26,"c-AM2",1,0.016667
4388161847,2016-04-26,"d-AM3",1,0.016667
4388161847,2016-04-26,"e-AM4",3,0.05
4388161847,2016-04-26,"f-AM5",40,0.666667
4388161847,2016-04-26,"g-AM6",82,1.366667
4388161847,2016-04-26,"h-AM7",16,0.266667
4388161847,2016-04-26,"i-AM8",6,0.1
4388161847,2016-04-26,"j-AM9",15,0.25
4388161847,2016-04-26,"k-AM10",17,0.283333
4388161847,2016-04-26,"l-AM11",8,0.133333
4388161847,2016-04-26,"m-PM12",14,0.233333
4388161847,2016-04-26,"n-PM1",8,0.133333
4388161847,2016-04-26,"o-PM2",10,0.166667
4388161847,2016-04-26,"p-PM3",14,0.233333
4388161847,2016-04-26,"q-PM4",11,0.183333
4388161847,2016-04-26,"r-PM5",33,0.55
4388161847,2016-04-26,"s-PM6",11,0.183333
4388161847,2016-04-26,"t-PM7",2,0.033333
4388161847,2016-04-26,"u-PM8",14,0.233333
4388161847,2016-04-26,"v-PM9",3,0.05
4388161847,2016-04-26,"w-PM10",1,0.016667
4388161847,2016-04-26,"x-PM11",2,0.033333
4388161847,2016-04-27,"a-AM12",1,0.016667
4388161847,2016-04-27,"b-AM1",1,0.016667
4388161847,2016-04-27,"c-AM2",3,0.05
4388161847,2016-04-27,"d-AM3",1,0.016667
4388161847,2016-04-27,"e-AM4",0,0
4388161847,2016-04-27,"f-AM5",25,0.416667
4388161847,2016-04-27,"g-AM6",21,0.35
4388161847,2016-04-27,"h-AM7",9,0.15
4388161847,2016-04-27,"i-AM8",5,0.083333
4388161847,2016-04-27,"j-AM9",6,0.1
4388161847,2016-04-27,"k-AM10",10,0.166667
4388161847,2016-04-27,"l-AM11",10,0.166667
4388161847,2016-04-27,"m-PM12",15,0.25
4388161847,2016-04-27,"n-PM1",3,0.05
4388161847,2016-04-27,"o-PM2",9,0.15
4388161847,2016-04-27,"p-PM3",9,0.15
4388161847,2016-04-27,"q-PM4",23,0.383333
4388161847,2016-04-27,"r-PM5",52,0.866667
4388161847,2016-04-27,"s-PM6",121,2.016667
4388161847,2016-04-27,"t-PM7",19,0.316667
4388161847,2016-04-27,"u-PM8",13,0.216667
4388161847,2016-04-27,"v-PM9",10,0.166667
4388161847,2016-04-27,"w-PM10",2,0.033333
4388161847,2016-04-27,"x-PM11",2,0.033333
4388161847,2016-04-28,"a-AM12",0,0
4388161847,2016-04-28,"b-AM1",0,0
4388161847,2016-04-28,"c-AM2",1,0.016667
4388161847,2016-04-28,"d-AM3",0,0
4388161847,2016-04-28,"e-AM4",1,0.016667
4388161847,2016-04-28,"f-AM5",55,0.916667
4388161847,2016-04-28,"g-AM6",67,1.116667
4388161847,2016-04-28,"h-AM7",12,0.2
4388161847,2016-04-28,"i-AM8",8,0.133333
4388161847,2016-04-28,"j-AM9",6,0.1
4388161847,2016-04-28,"k-AM10",16,0.266667
4388161847,2016-04-28,"l-AM11",17,0.283333
4388161847,2016-04-28,"m-PM12",4,0.066667
4388161847,2016-04-28,"n-PM1",12,0.2
4388161847,2016-04-28,"o-PM2",6,0.1
4388161847,2016-04-28,"p-PM3",8,0.133333
4388161847,2016-04-28,"q-PM4",30,0.5
4388161847,2016-04-28,"r-PM5",32,0.533333
4388161847,2016-04-28,"s-PM6",22,0.366667
4388161847,2016-04-28,"t-PM7",8,0.133333
4388161847,2016-04-28,"u-PM8",4,0.066667
4388161847,2016-04-28,"v-PM9",0,0
4388161847,2016-04-28,"w-PM10",0,0
4388161847,2016-04-28,"x-PM11",0,0
4388161847,2016-04-29,"a-AM12",0,0
4388161847,2016-04-29,"b-AM1",0,0
4388161847,2016-04-29,"c-AM2",0,0
4388161847,2016-04-29,"d-AM3",0,0
4388161847,2016-04-29,"e-AM4",0,0
4388161847,2016-04-29,"f-AM5",44,0.733333
4388161847,2016-04-29,"g-AM6",68,1.133333
4388161847,2016-04-29,"h-AM7",18,0.3
4388161847,2016-04-29,"i-AM8",6,0.1
4388161847,2016-04-29,"j-AM9",9,0.15
4388161847,2016-04-29,"k-AM10",10,0.166667
4388161847,2016-04-29,"l-AM11",7,0.116667
4388161847,2016-04-29,"m-PM12",10,0.166667
4388161847,2016-04-29,"n-PM1",8,0.133333
4388161847,2016-04-29,"o-PM2",10,0.166667
4388161847,2016-04-29,"p-PM3",2,0.033333
4388161847,2016-04-29,"q-PM4",7,0.116667
4388161847,2016-04-29,"r-PM5",28,0.466667
4388161847,2016-04-29,"s-PM6",24,0.4
4388161847,2016-04-29,"t-PM7",8,0.133333
4388161847,2016-04-29,"u-PM8",32,0.533333
4388161847,2016-04-29,"v-PM9",5,0.083333
4388161847,2016-04-29,"w-PM10",9,0.15
4388161847,2016-04-29,"x-PM11",2,0.033333
4388161847,2016-04-30,"a-AM12",1,0.016667
4388161847,2016-04-30,"b-AM1",1,0.016667
4388161847,2016-04-30,"c-AM2",2,0.033333
4388161847,2016-04-30,"d-AM3",1,0.016667
4388161847,2016-04-30,"e-AM4",0,0
4388161847,2016-04-30,"f-AM5",2,0.033333
4388161847,2016-04-30,"g-AM6",8,0.133333
4388161847,2016-04-30,"h-AM7",7,0.116667
4388161847,2016-04-30,"i-AM8",0,0
4388161847,2016-04-30,"j-AM9",45,0.75
4388161847,2016-04-30,"k-AM10",10,0.166667
4388161847,2016-04-30,"l-AM11",101,1.683333
4388161847,2016-04-30,"m-PM12",65,1.083333
4388161847,2016-04-30,"n-PM1",35,0.583333
4388161847,2016-04-30,"o-PM2",2,0.033333
4388161847,2016-04-30,"p-PM3",7,0.116667
4388161847,2016-04-30,"q-PM4",27,0.45
4388161847,2016-04-30,"r-PM5",10,0.166667
4388161847,2016-04-30,"s-PM6",28,0.466667
4388161847,2016-04-30,"t-PM7",10,0.166667
4388161847,2016-04-30,"u-PM8",43,0.716667
4388161847,2016-04-30,"v-PM9",19,0.316667
4388161847,2016-04-30,"w-PM10",2,0.033333
4388161847,2016-04-30,"x-PM11",2,0.033333
4388161847,2016-05-01,"a-AM12",1,0.016667
4388161847,2016-05-01,"b-AM1",5,0.083333
4388161847,2016-05-01,"c-AM2",0,0
4388161847,2016-05-01,"d-AM3",1,0.016667
4388161847,2016-05-01,"e-AM4",0,0
4388161847,2016-05-01,"f-AM5",0,0
4388161847,2016-05-01,"g-AM6",0,0
4388161847,2016-05-01,"h-AM7",2,0.033333
4388161847,2016-05-01,"i-AM8",67,1.116667
4388161847,2016-05-01,"j-AM9",10,0.166667
4388161847,2016-05-01,"k-AM10",26,0.433333
4388161847,2016-05-01,"l-AM11",23,0.383333
4388161847,2016-05-01,"m-PM12",25,0.416667
4388161847,2016-05-01,"n-PM1",25,0.416667
4388161847,2016-05-01,"o-PM2",2,0.033333
4388161847,2016-05-01,"p-PM3",43,0.716667
4388161847,2016-05-01,"q-PM4",7,0.116667
4388161847,2016-05-01,"r-PM5",16,0.266667
4388161847,2016-05-01,"s-PM6",5,0.083333
4388161847,2016-05-01,"t-PM7",23,0.383333
4388161847,2016-05-01,"u-PM8",11,0.183333
4388161847,2016-05-01,"v-PM9",7,0.116667
4388161847,2016-05-01,"w-PM10",8,0.133333
4388161847,2016-05-01,"x-PM11",0,0
4388161847,2016-05-02,"a-AM12",4,0.066667
4388161847,2016-05-02,"b-AM1",1,0.016667
4388161847,2016-05-02,"c-AM2",0,0
4388161847,2016-05-02,"d-AM3",0,0
4388161847,2016-05-02,"e-AM4",0,0
4388161847,2016-05-02,"f-AM5",8,0.133333
4388161847,2016-05-02,"g-AM6",28,0.466667
4388161847,2016-05-02,"h-AM7",14,0.233333
4388161847,2016-05-02,"i-AM8",6,0.1
4388161847,2016-05-02,"j-AM9",7,0.116667
4388161847,2016-05-02,"k-AM10",10,0.166667
4388161847,2016-05-02,"l-AM11",7,0.116667
4388161847,2016-05-02,"m-PM12",9,0.15
4388161847,2016-05-02,"n-PM1",8,0.133333
4388161847,2016-05-02,"o-PM2",4,0.066667
4388161847,2016-05-02,"p-PM3",5,0.083333
4388161847,2016-05-02,"q-PM4",24,0.4
4388161847,2016-05-02,"r-PM5",21,0.35
4388161847,2016-05-02,"s-PM6",113,1.883333
4388161847,2016-05-02,"t-PM7",20,0.333333
4388161847,2016-05-02,"u-PM8",12,0.2
4388161847,2016-05-02,"v-PM9",10,0.166667
4388161847,2016-05-02,"w-PM10",0,0
4388161847,2016-05-02,"x-PM11",0,0
4388161847,2016-05-03,"a-AM12",0,0
4388161847,2016-05-03,"b-AM1",0,0
4388161847,2016-05-03,"c-AM2",0,0
4388161847,2016-05-03,"d-AM3",0,0
4388161847,2016-05-03,"e-AM4",0,0
4388161847,2016-05-03,"f-AM5",66,1.1
4388161847,2016-05-03,"g-AM6",61,1.016667
4388161847,2016-05-03,"h-AM7",12,0.2
4388161847,2016-05-03,"i-AM8",8,0.133333
4388161847,2016-05-03,"j-AM9",15,0.25
4388161847,2016-05-03,"k-AM10",8,0.133333
4388161847,2016-05-03,"l-AM11",8,0.133333
4388161847,2016-05-03,"m-PM12",11,0.183333
4388161847,2016-05-03,"n-PM1",6,0.1
4388161847,2016-05-03,"o-PM2",8,0.133333
4388161847,2016-05-03,"p-PM3",8,0.133333
4388161847,2016-05-03,"q-PM4",28,0.466667
4388161847,2016-05-03,"r-PM5",49,0.816667
4388161847,2016-05-03,"s-PM6",49,0.816667
4388161847,2016-05-03,"t-PM7",30,0.5
4388161847,2016-05-03,"u-PM8",18,0.3
4388161847,2016-05-03,"v-PM9",10,0.166667
4388161847,2016-05-03,"w-PM10",0,0
4388161847,2016-05-03,"x-PM11",1,0.016667
4388161847,2016-05-04,"a-AM12",2,0.033333
4388161847,2016-05-04,"b-AM1",0,0
4388161847,2016-05-04,"c-AM2",4,0.066667
4388161847,2016-05-04,"d-AM3",0,0
4388161847,2016-05-04,"e-AM4",0,0
4388161847,2016-05-04,"f-AM5",28,0.466667
4388161847,2016-05-04,"g-AM6",54,0.9
4388161847,2016-05-04,"h-AM7",13,0.216667
4388161847,2016-05-04,"i-AM8",9,0.15
4388161847,2016-05-04,"j-AM9",14,0.233333
4388161847,2016-05-04,"k-AM10",11,0.183333
4388161847,2016-05-04,"l-AM11",8,0.133333
4388161847,2016-05-04,"m-PM12",15,0.25
4388161847,2016-05-04,"n-PM1",9,0.15
4388161847,2016-05-04,"o-PM2",9,0.15
4388161847,2016-05-04,"p-PM3",5,0.083333
4388161847,2016-05-04,"q-PM4",35,0.583333
4388161847,2016-05-04,"r-PM5",113,1.883333
4388161847,2016-05-04,"s-PM6",33,0.55
4388161847,2016-05-04,"t-PM7",16,0.266667
4388161847,2016-05-04,"u-PM8",15,0.25
4388161847,2016-05-04,"v-PM9",0,0
4388161847,2016-05-04,"w-PM10",5,0.083333
4388161847,2016-05-04,"x-PM11",0,0
4388161847,2016-05-05,"a-AM12",0,0
4388161847,2016-05-05,"b-AM1",0,0
4388161847,2016-05-05,"c-AM2",1,0.016667
4388161847,2016-05-05,"d-AM3",4,0.066667
4388161847,2016-05-05,"e-AM4",0,0
4388161847,2016-05-05,"f-AM5",28,0.466667
4388161847,2016-05-05,"g-AM6",60,1
4388161847,2016-05-05,"h-AM7",13,0.216667
4388161847,2016-05-05,"i-AM8",12,0.2
4388161847,2016-05-05,"j-AM9",3,0.05
4388161847,2016-05-05,"k-AM10",9,0.15
4388161847,2016-05-05,"l-AM11",6,0.1
4388161847,2016-05-05,"m-PM12",11,0.183333
4388161847,2016-05-05,"n-PM1",3,0.05
4388161847,2016-05-05,"o-PM2",8,0.133333
4388161847,2016-05-05,"p-PM3",11,0.183333
4388161847,2016-05-05,"q-PM4",52,0.866667
4388161847,2016-05-05,"r-PM5",49,0.816667
4388161847,2016-05-05,"s-PM6",14,0.233333
4388161847,2016-05-05,"t-PM7",18,0.3
4388161847,2016-05-05,"u-PM8",11,0.183333
4388161847,2016-05-05,"v-PM9",0,0
4388161847,2016-05-05,"w-PM10",0,0
4388161847,2016-05-05,"x-PM11",0,0
4388161847,2016-05-06,"a-AM12",0,0
4388161847,2016-05-06,"b-AM1",0,0
4388161847,2016-05-06,"c-AM2",0,0
4388161847,2016-05-06,"d-AM3",13,0.216667
4388161847,2016-05-06,"e-AM4",22,0.366667
4388161847,2016-05-06,"f-AM5",101,1.683333
4388161847,2016-05-06,"g-AM6",45,0.75
4388161847,2016-05-06,"h-AM7",14,0.233333
4388161847,2016-05-06,"i-AM8",10,0.166667
4388161847,2016-05-06,"j-AM9",11,0.183333
4388161847,2016-05-06,"k-AM10",23,0.383333
4388161847,2016-05-06,"l-AM11",7,0.116667
4388161847,2016-05-06,"m-PM12",10,0.166667
4388161847,2016-05-06,"n-PM1",5,0.083333
4388161847,2016-05-06,"o-PM2",7,0.116667
4388161847,2016-05-06,"p-PM3",14,0.233333
4388161847,2016-05-06,"q-PM4",16,0.266667
4388161847,2016-05-06,"r-PM5",7,0.116667
4388161847,2016-05-06,"s-PM6",16,0.266667
4388161847,2016-05-06,"t-PM7",6,0.1
4388161847,2016-05-06,"u-PM8",96,1.6
4388161847,2016-05-06,"v-PM9",26,0.433333
4388161847,2016-05-06,"w-PM10",2,0.033333
4388161847,2016-05-06,"x-PM11",0,0
4388161847,2016-05-07,"a-AM12",1,0.016667
4388161847,2016-05-07,"b-AM1",4,0.066667
4388161847,2016-05-07,"c-AM2",0,0
4388161847,2016-05-07,"d-AM3",0,0
4388161847,2016-05-07,"e-AM4",0,0
4388161847,2016-05-07,"f-AM5",0,0
4388161847,2016-05-07,"g-AM6",0,0
4388161847,2016-05-07,"h-AM7",1,0.016667
4388161847,2016-05-07,"i-AM8",30,0.5
4388161847,2016-05-07,"j-AM9",92,1.533333
4388161847,2016-05-07,"k-AM10",19,0.316667
4388161847,2016-05-07,"l-AM11",69,1.15
4388161847,2016-05-07,"m-PM12",129,2.15
4388161847,2016-05-07,"n-PM1",33,0.55
4388161847,2016-05-07,"o-PM2",0,0
4388161847,2016-05-07,"p-PM3",4,0.066667
4388161847,2016-05-07,"q-PM4",111,1.85
4388161847,2016-05-07,"r-PM5",61,1.016667
4388161847,2016-05-07,"s-PM6",20,0.333333
4388161847,2016-05-07,"t-PM7",53,0.883333
4388161847,2016-05-07,"u-PM8",67,1.116667
4388161847,2016-05-07,"v-PM9",22,0.366667
4388161847,2016-05-07,"w-PM10",14,0.233333
4388161847,2016-05-07,"x-PM11",2,0.033333
4388161847,2016-05-08,"a-AM12",1,0.016667
4388161847,2016-05-08,"b-AM1",0,0
4388161847,2016-05-08,"c-AM2",1,0.016667
4388161847,2016-05-08,"d-AM3",0,0
4388161847,2016-05-08,"e-AM4",0,0
4388161847,2016-05-08,"f-AM5",0,0
4388161847,2016-05-08,"g-AM6",0,0
4388161847,2016-05-08,"h-AM7",0,0
4388161847,2016-05-08,"i-AM8",10,0.166667
4388161847,2016-05-08,"j-AM9",13,0.216667
4388161847,2016-05-08,"k-AM10",62,1.033333
4388161847,2016-05-08,"l-AM11",0,0
4388161847,2016-05-08,"m-PM12",17,0.283333
4388161847,2016-05-08,"n-PM1",100,1.666667
4388161847,2016-05-08,"o-PM2",70,1.166667
4388161847,2016-05-08,"p-PM3",14,0.233333
4388161847,2016-05-08,"q-PM4",11,0.183333
4388161847,2016-05-08,"r-PM5",44,0.733333
4388161847,2016-05-08,"s-PM6",17,0.283333
4388161847,2016-05-08,"t-PM7",115,1.916667
4388161847,2016-05-08,"u-PM8",96,1.6
4388161847,2016-05-08,"v-PM9",4,0.066667
4388161847,2016-05-08,"w-PM10",0,0
4388161847,2016-05-08,"x-PM11",0,0
4388161847,2016-05-09,"a-AM12",0,0
4388161847,2016-05-09,"b-AM1",0,0
4388161847,2016-05-09,"c-AM2",0,0
4388161847,2016-05-09,"d-AM3",0,0
4388161847,2016-05-09,"e-AM4",0,0
4388161847,2016-05-09,"f-AM5",29,0.483333
4388161847,2016-05-09,"g-AM6",57,0.95
4388161847,2016-05-09,"h-AM7",9,0.15
4388161847,2016-05-09,"i-AM8",10,0.166667
4388161847,2016-05-09,"j-AM9",7,0.116667
4388161847,2016-05-09,"k-AM10",9,0.15
4388161847,2016-05-09,"l-AM11",7,0.116667
4388161847,2016-05-09,"m-PM12",12,0.2
4388161847,2016-05-09,"n-PM1",9,0.15
4388161847,2016-05-09,"o-PM2",7,0.116667
4388161847,2016-05-09,"p-PM3",11,0.183333
4388161847,2016-05-09,"q-PM4",28,0.466667
4388161847,2016-05-09,"r-PM5",36,0.6
4388161847,2016-05-09,"s-PM6",27,0.45
4388161847,2016-05-09,"t-PM7",44,0.733333
4388161847,2016-05-09,"u-PM8",4,0.066667
4388161847,2016-05-09,"v-PM9",2,0.033333
4388161847,2016-05-09,"w-PM10",4,0.066667
4388161847,2016-05-09,"x-PM11",2,0.033333
4388161847,2016-05-10,"a-AM12",1,0.016667
4388161847,2016-05-10,"b-AM1",0,0
4388161847,2016-05-10,"c-AM2",1,0.016667
4388161847,2016-05-10,"d-AM3",1,0.016667
4388161847,2016-05-10,"e-AM4",0,0
4388161847,2016-05-10,"f-AM5",70,1.166667
4388161847,2016-05-10,"g-AM6",45,0.75
4388161847,2016-05-10,"h-AM7",13,0.216667
4388161847,2016-05-10,"i-AM8",20,0.333333
4388161847,2016-05-10,"j-AM9",4,0.066667
4388161847,2016-05-10,"k-AM10",14,0.233333
4388161847,2016-05-10,"l-AM11",12,0.2
4388161847,2016-05-10,"m-PM12",11,0.183333
4388161847,2016-05-10,"n-PM1",12,0.2
4388161847,2016-05-10,"o-PM2",4,0.066667
4388161847,2016-05-10,"p-PM3",10,0.166667
4388161847,2016-05-10,"q-PM4",7,0.116667
4388161847,2016-05-10,"r-PM5",31,0.516667
4388161847,2016-05-10,"s-PM6",30,0.5
4388161847,2016-05-10,"t-PM7",35,0.583333
4388161847,2016-05-10,"u-PM8",13,0.216667
4388161847,2016-05-10,"v-PM9",0,0
4388161847,2016-05-10,"w-PM10",0,0
4388161847,2016-05-10,"x-PM11",0,0
4388161847,2016-05-11,"a-AM12",0,0
4388161847,2016-05-11,"b-AM1",0,0
4388161847,2016-05-11,"c-AM2",0,0
4388161847,2016-05-11,"d-AM3",0,0
4388161847,2016-05-11,"e-AM4",1,0.016667
4388161847,2016-05-11,"f-AM5",30,0.5
4388161847,2016-05-11,"g-AM6",65,1.083333
4388161847,2016-05-11,"h-AM7",13,0.216667
4388161847,2016-05-11,"i-AM8",13,0.216667
4388161847,2016-05-11,"j-AM9",6,0.1
4388161847,2016-05-11,"k-AM10",19,0.316667
4388161847,2016-05-11,"l-AM11",5,0.083333
4388161847,2016-05-11,"m-PM12",14,0.233333
4388161847,2016-05-11,"n-PM1",13,0.216667
4388161847,2016-05-11,"o-PM2",7,0.116667
4388161847,2016-05-11,"p-PM3",15,0.25
4388161847,2016-05-11,"q-PM4",22,0.366667
4388161847,2016-05-11,"r-PM5",41,0.683333
4388161847,2016-05-11,"s-PM6",14,0.233333
4388161847,2016-05-11,"t-PM7",23,0.383333
4388161847,2016-05-11,"u-PM8",15,0.25
4388161847,2016-05-11,"v-PM9",0,0
4388161847,2016-05-11,"w-PM10",0,0
4388161847,2016-05-11,"x-PM11",0,0
4388161847,2016-05-12,"a-AM12",0,0
4388161847,2016-05-12,"b-AM1",0,0
4388161847,2016-05-12,"c-AM2",0,0
4388161847,2016-05-12,"d-AM3",0,0
4388161847,2016-05-12,"e-AM4",0,0
4388161847,2016-05-12,"f-AM5",0,0
4388161847,2016-05-12,"g-AM6",6,0.1
4388161847,2016-05-12,"h-AM7",17,0.283333
4388161847,2016-05-12,"i-AM8",7,0.116667
4388161847,2016-05-12,"j-AM9",11,0.183333
4388161847,2016-05-12,"k-AM10",7,0.116667
4388161847,2016-05-12,"l-AM11",9,0.15
4388161847,2016-05-12,"m-PM12",22,0.366667
4388161847,2016-05-12,"n-PM1",10,0.166667
4388161847,2016-05-12,"o-PM2",12,0.2
4445114986,2016-04-12,"a-AM12",0,0
4445114986,2016-04-12,"b-AM1",7,0.116667
4445114986,2016-04-12,"c-AM2",0,0
4445114986,2016-04-12,"d-AM3",1,0.016667
4445114986,2016-04-12,"e-AM4",2,0.033333
4445114986,2016-04-12,"f-AM5",0,0
4445114986,2016-04-12,"g-AM6",0,0
4445114986,2016-04-12,"h-AM7",5,0.083333
4445114986,2016-04-12,"i-AM8",5,0.083333
4445114986,2016-04-12,"j-AM9",0,0
4445114986,2016-04-12,"k-AM10",1,0.016667
4445114986,2016-04-12,"l-AM11",13,0.216667
4445114986,2016-04-12,"m-PM12",11,0.183333
4445114986,2016-04-12,"n-PM1",28,0.466667
4445114986,2016-04-12,"o-PM2",5,0.083333
4445114986,2016-04-12,"p-PM3",21,0.35
4445114986,2016-04-12,"q-PM4",13,0.216667
4445114986,2016-04-12,"r-PM5",25,0.416667
4445114986,2016-04-12,"s-PM6",8,0.133333
4445114986,2016-04-12,"t-PM7",20,0.333333
4445114986,2016-04-12,"u-PM8",23,0.383333
4445114986,2016-04-12,"v-PM9",6,0.1
4445114986,2016-04-12,"w-PM10",0,0
4445114986,2016-04-12,"x-PM11",2,0.033333
4445114986,2016-04-13,"a-AM12",0,0
4445114986,2016-04-13,"b-AM1",0,0
4445114986,2016-04-13,"c-AM2",0,0
4445114986,2016-04-13,"d-AM3",0,0
4445114986,2016-04-13,"e-AM4",3,0.05
4445114986,2016-04-13,"f-AM5",0,0
4445114986,2016-04-13,"g-AM6",0,0
4445114986,2016-04-13,"h-AM7",2,0.033333
4445114986,2016-04-13,"i-AM8",0,0
4445114986,2016-04-13,"j-AM9",1,0.016667
4445114986,2016-04-13,"k-AM10",0,0
4445114986,2016-04-13,"l-AM11",12,0.2
4445114986,2016-04-13,"m-PM12",14,0.233333
4445114986,2016-04-13,"n-PM1",5,0.083333
4445114986,2016-04-13,"o-PM2",12,0.2
4445114986,2016-04-13,"p-PM3",13,0.216667
4445114986,2016-04-13,"q-PM4",18,0.3
4445114986,2016-04-13,"r-PM5",28,0.466667
4445114986,2016-04-13,"s-PM6",21,0.35
4445114986,2016-04-13,"t-PM7",8,0.133333
4445114986,2016-04-13,"u-PM8",15,0.25
4445114986,2016-04-13,"v-PM9",3,0.05
4445114986,2016-04-13,"w-PM10",14,0.233333
4445114986,2016-04-13,"x-PM11",25,0.416667
4445114986,2016-04-14,"a-AM12",11,0.183333
4445114986,2016-04-14,"b-AM1",4,0.066667
4445114986,2016-04-14,"c-AM2",7,0.116667
4445114986,2016-04-14,"d-AM3",0,0
4445114986,2016-04-14,"e-AM4",0,0
4445114986,2016-04-14,"f-AM5",1,0.016667
4445114986,2016-04-14,"g-AM6",0,0
4445114986,2016-04-14,"h-AM7",0,0
4445114986,2016-04-14,"i-AM8",0,0
4445114986,2016-04-14,"j-AM9",2,0.033333
4445114986,2016-04-14,"k-AM10",0,0
4445114986,2016-04-14,"l-AM11",4,0.066667
4445114986,2016-04-14,"m-PM12",12,0.2
4445114986,2016-04-14,"n-PM1",13,0.216667
4445114986,2016-04-14,"o-PM2",10,0.166667
4445114986,2016-04-14,"p-PM3",26,0.433333
4445114986,2016-04-14,"q-PM4",14,0.233333
4445114986,2016-04-14,"r-PM5",27,0.45
4445114986,2016-04-14,"s-PM6",13,0.216667
4445114986,2016-04-14,"t-PM7",18,0.3
4445114986,2016-04-14,"u-PM8",18,0.3
